No event,NaN,NaN,NaN,0,1.56169E+12,,
No event,0.29,9.66,-1.3,0,1.56169E+12,,
No event,0.22,9.67,-1.3,0,1.56169E+12,,
No event,-0.05,9.65,-1.44,0,1.56169E+12,,
No event,0.3,0.45,0.03,0,1.56169E+12,,
No event,-0.27,0.1,0.09,0,1.56169E+12,,
No event,NaN,NaN,NaN,0,1.56169E+12,,
No event,0.33,9.74,-0.57,0,1.56169E+12,,
No event,-0.06,0,-0.08,0,1.56169E+12,,
No event,0.01,-0.02,-0.15,0,1.56169E+12,,
No event,-0.07,0,-0.14,0,1.56169E+12,,
No event,-0.09,-0.02,-0.3,0,1.56169E+12,,
No event,-0.09,0,-0.41,0,1.56169E+12,,
No event,-0.03,-0.04,-0.36,0,1.56169E+12,,
No event,-0.02,-0.01,-0.35,0,1.56169E+12,,
No event,-0.04,-0.03,-0.35,0,1.56169E+12,,
No event,0.01,-0.04,-0.4,0,1.56169E+12,,
No event,0,-0.04,-0.39,0,1.56169E+12,,
No event,0.04,-0.03,-0.39,0,1.56169E+12,,
No event,0.07,-0.04,-0.4,0,1.56169E+12,,
No event,0.07,-0.03,-0.38,0,1.56169E+12,,
No event,0.05,-0.04,-0.39,0,1.56169E+12,,
No event,0.04,-0.03,-0.37,0,1.56169E+12,,
No event,0.05,-0.03,-0.4,0,1.56169E+12,,
No event,0.03,-0.04,-0.4,0,1.56169E+12,,
No event,0.03,-0.04,-0.41,0,1.56169E+12,,
No event,0.04,-0.04,-0.4,0,1.56169E+12,,
No event,-0.01,-0.03,-0.37,0,1.56169E+12,,
No event,0.02,-0.04,-0.4,0,1.56169E+12,,
No event,0.02,-0.03,-0.39,0,1.56169E+12,,
No event,-0.02,-0.02,-0.4,0,1.56169E+12,,
No event,0.03,-0.04,-0.41,0,1.56169E+12,,
No event,0.03,-0.04,-0.39,0,1.56169E+12,,
No event,0.01,-0.04,-0.39,0,1.56169E+12,,
No event,0.05,-0.02,-0.39,0,1.56169E+12,,
No event,0.03,-0.04,-0.4,0,1.56169E+12,,
No event,0.03,-0.03,-0.39,0,1.56169E+12,,
No event,0.03,-0.04,-0.43,0,1.56169E+12,,
No event,0.06,-0.04,-0.42,0,1.56169E+12,,
No event,0.05,-0.03,-0.4,0,1.56169E+12,,
