No event,NaN,NaN,NaN,0,1.56099E+12,,
No event,0.6,9.52,0.84,0,1.56099E+12,,
No event,0.08,9.8,0.75,0,1.56099E+12,,
No event,0.11,9.81,0.88,0,1.56099E+12,,
No event,-0.64,0.66,-0.41,0,1.56099E+12,,
No event,-0.59,-0.15,-1.04,0,1.56099E+12,,
No event,-0.73,-0.24,-0.02,0,1.56099E+12,,
No event,-0.18,0,-0.1,0,1.56099E+12,,
No event,-0.62,0.04,-0.45,0,1.56099E+12,,
No event,-0.13,-0.01,-0.46,0,1.56099E+12,,
No event,0.4,-0.25,-0.31,0,1.56099E+12,,
No event,0.53,-0.03,-0.08,0,1.56099E+12,,
No event,0.46,0.1,-0.77,0,1.56099E+12,,
No event,0.57,0.05,-0.28,0,1.56099E+12,,
No event,0.63,0.05,-0.13,0,1.56099E+12,,
No event,0.81,-0.06,-0.15,0,1.56099E+12,,
No event,NaN,NaN,NaN,0,1.56099E+12,,
No event,0.52,9.8,-0.13,0,1.56099E+12,,
No event,0.37,9.77,-0.01,0,1.56099E+12,,
No event,0.12,9.82,-0.16,0,1.56099E+12,,
No event,0.01,0.57,0.05,0,1.56099E+12,,
No event,0.24,-0.02,0.27,0,1.56099E+12,,
No event,0.09,-0.03,0.46,0,1.56099E+12,,
No event,-0.02,-0.01,0.18,0,1.56099E+12,,
No event,0.05,-0.02,0.09,0,1.56099E+12,,
No event,0.09,-0.01,0.1,0,1.56099E+12,,
No event,0.14,-0.04,0.08,0,1.56099E+12,,
No event,0.15,-0.02,0.11,0,1.56099E+12,,
No event,0.22,-0.02,0.07,0,1.56099E+12,,
No event,0.25,-0.01,0.01,0,1.56099E+12,,
No event,0.23,-0.02,0.02,0,1.56099E+12,,
No event,0.58,-0.01,0.05,0,1.56099E+12,,
No event,0.53,-0.09,0.15,0,1.56099E+12,,
No event,0.74,-0.04,0.17,0,1.56099E+12,,
No event,0.59,-0.15,0.31,0,1.56099E+12,,
No event,0.28,-0.3,0.01,0,1.56099E+12,,
No event,-0.19,-0.03,-0.14,0,1.56099E+12,,
No event,0.16,-0.02,-0.24,0,1.56099E+12,,
No event,0.33,-0.05,-0.35,0,1.56099E+12,,
No event,0.27,-0.03,-0.26,0,1.56099E+12,,
No event,0.37,-0.06,-0.22,0,1.56099E+12,,
No event,0.23,0,-0.4,0,1.56099E+12,,
No event,0.41,-0.06,-0.4,0,1.56099E+12,,
No event,0.38,-0.05,-0.42,0,1.56099E+12,,
No event,0.39,-0.04,-0.42,0,1.56099E+12,,
No event,0.36,-0.03,-0.43,0,1.56099E+12,,
No event,0.35,-0.03,-0.42,0,1.56099E+12,,
No event,0.37,-0.01,-0.42,0,1.56099E+12,,
No event,0.4,-0.05,-0.45,0,1.56099E+12,,
No event,0.39,-0.04,-0.4,0,1.56099E+12,,
No event,0.38,-0.04,-0.43,0,1.56099E+12,,
No event,0.4,-0.02,-0.43,0,1.56099E+12,,
No event,0.35,-0.05,-0.44,0,1.56099E+12,,
No event,0.37,0,-0.43,0,1.56099E+12,,
No event,0.36,-0.02,-0.34,0,1.56099E+12,,
No event,0.35,-0.14,-0.16,0,1.56099E+12,,
No event,0.35,-0.03,-0.12,0,1.56099E+12,,
No event,0.34,-0.03,-0.11,0,1.56099E+12,,
No event,0.3,-0.03,-0.09,0,1.56099E+12,,
No event,0.35,-0.01,-0.16,0,1.56099E+12,,
No event,0.32,-0.02,-0.07,0,1.56099E+12,,
No event,0.49,-0.03,-0.11,0,1.56099E+12,,
No event,0.39,-0.04,-0.09,0,1.56099E+12,,
No event,0.39,-0.03,-0.13,0,1.56099E+12,,
No event,0.42,-0.01,-0.07,0,1.56099E+12,,
No event,0.33,-0.08,-0.19,0,1.56099E+12,,
No event,0.31,-0.03,-0.17,0,1.56099E+12,,
No event,0.35,-0.05,-0.17,0,1.56099E+12,,
No event,0.35,-0.04,-0.16,0,1.56099E+12,,
No event,0.31,-0.04,-0.17,0,1.56099E+12,,
No event,0.32,-0.03,-0.19,0,1.56099E+12,,
No event,0.34,-0.03,-0.18,0,1.56099E+12,,
No event,0.31,-0.01,-0.19,0,1.56099E+12,,
No event,0.29,-0.01,-0.17,0,1.56099E+12,,
No event,0.32,-0.02,-0.18,0,1.56099E+12,,
No event,0.32,-0.03,-0.18,0,1.56099E+12,,
No event,0.31,-0.03,-0.18,0,1.56099E+12,,
No event,0.32,-0.02,-0.16,0,1.56099E+12,,
No event,0.32,-0.03,-0.15,0,1.56099E+12,,
No event,0.33,-0.03,-0.18,0,1.56099E+12,,
No event,0.33,-0.02,-0.18,0,1.56099E+12,,
No event,0.32,-0.03,-0.19,0,1.56099E+12,,
No event,0.32,-0.02,-0.17,0,1.56099E+12,,
No event,0.31,-0.02,-0.2,0,1.56099E+12,,
No event,0.28,-0.02,-0.19,0,1.56099E+12,,
No event,0.31,-0.03,-0.19,0,1.56099E+12,,
No event,0.31,-0.03,-0.17,0,1.56099E+12,,
No event,0.31,-0.03,-0.16,0,1.56099E+12,,
No event,0.3,-0.02,-0.19,0,1.56099E+12,,
No event,0.31,-0.02,-0.18,0,1.56099E+12,,
No event,0.31,-0.04,-0.18,0,1.56099E+12,,
No event,0.31,-0.02,-0.17,0,1.56099E+12,,
No event,0.31,-0.03,-0.18,0,1.56099E+12,,
No event,0.31,-0.03,-0.2,0,1.56099E+12,,
No event,0.31,-0.02,-0.17,0,1.56099E+12,,
No event,0.24,-0.03,-0.12,0,1.56099E+12,,
No event,0.11,-0.04,0,0,1.56099E+12,,
No event,0.26,0.01,-0.05,0,1.56099E+12,,
No event,0,0.02,0.11,0,1.56099E+12,,
No event,0.11,0,0.01,0,1.56099E+12,,
No event,0.15,0,0.05,0,1.56099E+12,,
No event,0.14,-0.01,0.02,0,1.56099E+12,,
No event,0.17,0.02,-0.01,0,1.56099E+12,,
No event,0.14,-0.03,0.07,0,1.56099E+12,,
No event,0.13,-0.02,0.04,0,1.56099E+12,,
No event,0.12,-0.02,0.04,0,1.56099E+12,,
No event,0.17,-0.03,0.02,0,1.56099E+12,,
No event,0.03,0,0.11,0,1.56099E+12,,
No event,0.03,-0.03,0.07,0,1.56099E+12,,
No event,-0.11,0.03,0.19,0,1.56099E+12,,
No event,-0.09,-0.01,0.22,0,1.56099E+12,,
No event,-0.08,0.01,0.13,0,1.56099E+12,,
No event,-0.02,0,0.17,0,1.56099E+12,,
No event,0.09,-0.01,0.15,0,1.56099E+12,,
No event,0.07,0.01,0.07,0,1.56099E+12,,
No event,0.08,-0.03,0.05,0,1.56099E+12,,
No event,0.09,-0.02,0.02,0,1.56099E+12,,
No event,0.08,-0.02,0.03,0,1.56099E+12,,
No event,0.07,-0.03,0.03,0,1.56099E+12,,
No event,0.08,-0.02,0.03,0,1.56099E+12,,
No event,0.07,-0.03,0.04,0,1.56099E+12,,
No event,0.09,-0.01,0.02,0,1.56099E+12,,
No event,0.1,-0.02,0.03,0,1.56099E+12,,
No event,0.08,-0.01,0.04,0,1.56099E+12,,
No event,0.07,-0.01,0.05,0,1.56099E+12,,
No event,0.06,0,0.13,0,1.56099E+12,,
No event,0.04,0.01,0.13,0,1.56099E+12,,
No event,0.06,-0.01,0.18,0,1.56099E+12,,
No event,0.01,-0.01,0.16,0,1.56099E+12,,
No event,0.05,-0.01,0.17,0,1.56099E+12,,
No event,0.06,-0.02,0.15,0,1.56099E+12,,
No event,0.06,-0.05,0.05,0,1.56099E+12,,
No event,0.08,-0.02,-0.01,0,1.56099E+12,,
No event,0.11,-0.01,-0.07,0,1.56099E+12,,
No event,0.13,-0.01,-0.06,0,1.56099E+12,,
No event,0.14,-0.01,-0.1,0,1.56099E+12,,
No event,0.15,-0.02,-0.1,0,1.56099E+12,,
No event,0.14,-0.01,-0.11,0,1.56099E+12,,
No event,0.13,-0.02,-0.08,0,1.56099E+12,,
No event,0.14,-0.02,-0.09,0,1.56099E+12,,
No event,0.14,-0.01,-0.09,0,1.56099E+12,,
No event,0.1,-0.01,0.02,0,1.56099E+12,,
No event,0.08,-0.01,0.11,0,1.56099E+12,,
No event,0.06,0,0.09,0,1.56099E+12,,
No event,0.08,-0.01,0.09,0,1.56099E+12,,
