No event,NaN,NaN,NaN,0.00,1564623959134
No event,-0.28,9.66,-0.79,0.00,1564623960133
No event,-0.24,9.68,-0.66,0.00,1564623961134
No event,-0.23,9.67,-0.86,0.00,1564623962134
No event,0.02,0.55,-0.18,0.00,1564623963137
No event,0.04,-0.03,-0.11,0.00,1564623964137
No event,-0.01,0.03,-0.01,0.00,1564623965137
No event,-0.11,0.01,0.29,0.00,1564623966138
No event,-0.11,-0.01,-0.10,0.00,1564623967139
No event,-0.04,-0.02,-0.07,0.00,1564623968139
No event,-0.10,0.01,0.16,0.00,1564623969139
No event,-0.08,-0.02,-0.08,0.00,1564623970140
No event,-0.13,-0.07,-0.98,0.00,1564623971139
No event,0.01,0.01,-1.01,0.00,1564623972140
No event,-0.25,-0.07,-0.46,0.00,1564623973140
No event,-0.10,-0.10,0.30,0.00,1564623974141
No event,-0.19,-0.05,-0.42,0.00,1564623975141
No event,-0.16,-0.02,-0.59,0.00,1564623976142
No event,0.37,-0.05,-0.46,0.00,1564623977142
No event,0.61,0.02,-0.69,0.00,1564623978142
No event,1.94,0.26,-0.88,0.00,1564623979143
Turn,1.63,-0.42,-0.46,0.00,1564623980143,0.0,0.0
No event,0.85,-0.00,0.42,0.00,1564623981143
No event,0.53,0.05,-0.11,0.00,1564623982142
No event,0.39,-0.22,-0.45,0.00,1564623983143
No event,0.41,0.16,-0.56,0.00,1564623984143
No event,0.48,0.10,-0.54,0.00,1564623985144
No event,0.29,-0.18,-0.22,0.00,1564623986143
No event,0.27,0.16,0.05,0.00,1564623987144
No event,0.19,-0.14,-0.09,0.00,1564623988143
No event,0.46,0.16,-0.31,0.00,1564623989144
No event,0.14,0.27,-0.19,0.00,1564623990144
No event,0.14,-0.16,-0.32,0.00,1564623991144
No event,0.14,-0.02,-0.27,0.00,1564623992146
No event,0.30,0.27,-0.29,0.00,1564623993146
No event,-0.19,0.05,0.21,0.00,1564623994147
No event,0.20,-0.22,0.32,0.00,1564623995146
No event,-0.08,0.30,0.76,0.00,1564623996147
No event,-0.17,-0.64,1.16,0.00,1564623997147
No event,-0.08,0.07,0.79,0.00,1564623998147
No event,-0.10,-0.07,1.23,0.00,1564623999147
No event,-0.17,-0.07,1.10,0.00,1564624000148
No event,-0.00,0.11,0.73,0.00,1564624001149
No event,-0.46,-0.19,0.66,0.00,1564624002149
No event,0.24,0.20,0.62,0.00,1564624003150
No event,0.17,0.18,0.34,0.00,1564624004150
No event,0.02,-0.09,0.20,0.00,1564624005150
No event,-0.21,0.36,0.33,0.00,1564624006151
No event,0.06,-0.05,0.73,0.00,1564624007151
No event,0.03,0.06,0.20,0.00,1564624008152
No event,0.28,0.12,0.48,0.00,1564624009152
No event,0.20,-0.01,2.94,0.00,1564624010153
Brake,0.12,-0.14,1.78,0.00,1564624011153,0.0,0.0
No event,0.17,0.21,1.12,0.00,1564624012155
No event,0.13,-0.02,1.64,0.00,1564624013154
No event,0.18,0.08,1.65,0.00,1564624014155
No event,0.13,0.05,0.52,0.00,1564624015155
No event,0.14,0.03,-0.01,0.00,1564624016156
No event,0.09,0.01,0.12,0.00,1564624017157
No event,0.09,0.01,0.20,0.00,1564624018157
No event,0.09,0.07,0.36,0.00,1564624019157
No event,0.15,0.01,0.31,0.00,1564624020158
No event,0.10,-0.04,-0.37,0.00,1564624021158
No event,0.25,0.00,-0.32,0.00,1564624022158
No event,0.25,-0.01,-0.54,0.00,1564624023159
No event,0.32,-0.07,-0.35,0.00,1564624024159
No event,0.47,0.03,0.41,0.00,1564624025160
No event,0.41,0.06,0.06,0.00,1564624026160
No event,0.04,-0.10,2.20,0.00,1564624027160
No event,0.13,0.17,1.37,0.00,1564624028161
No event,0.14,0.09,2.00,0.00,1564624029161
Brake,0.15,0.11,1.70,0.00,1564624030162,0.0,0.0
No event,0.20,0.03,0.47,0.00,1564624031163
No event,0.17,0.03,0.38,0.00,1564624032164
No event,0.17,0.02,0.27,0.00,1564624033164
No event,0.18,0.01,-0.33,0.00,1564624034165
No event,0.19,0.01,-0.22,0.00,1564624035165
No event,0.13,0.03,0.02,0.00,1564624036165
No event,0.22,0.03,-0.31,0.00,1564624037166
No event,0.27,-0.06,-0.54,0.00,1564624038166
No event,0.02,-0.01,-0.51,0.00,1564624039166
No event,-0.02,0.07,-0.73,0.00,1564624040167
No event,-0.18,0.01,-0.14,0.00,1564624041167
No event,-0.36,-0.02,0.47,0.00,1564624042168
No event,-0.35,0.02,0.01,0.00,1564624043167
No event,0.43,-0.19,-0.32,0.00,1564624044168
No event,0.11,0.09,-0.38,0.00,1564624045168
No event,-0.00,-0.05,-0.35,0.00,1564624046168
No event,-0.05,0.08,-0.24,0.00,1564624047169
No event,0.23,-0.25,-0.30,0.00,1564624048170
No event,-0.15,0.23,-0.36,0.00,1564624049170
No event,0.18,-0.18,0.06,0.00,1564624050171
No event,0.03,0.22,0.05,0.00,1564624051175
No event,-0.21,-0.09,-0.03,0.00,1564624052173
