No event,-0.77,-0.03,-0.05,1.05,1561599782168
No event,-0.93,-0.05,-0.54,1.05,1561599783168
No event,-0.75,-0.21,-0.82,1.05,1561599784169
No event,-0.37,0.08,0.13,2.26,1561599785169
No event,-0.54,0.03,-0.59,2.26,1561599786170
No event,-0.13,0.07,-0.24,2.26,1561599787169
No event,-0.08,0.11,0.20,2.26,1561599788169
No event,-0.19,0.08,-0.31,2.26,1561599789170
No event,-0.10,-0.13,-0.22,1.42,1561599790170
No event,-0.42,-0.12,-0.39,1.42,1561599791170
No event,-0.17,-0.03,-0.43,1.42,1561599792170
No event,-0.65,0.01,-0.51,1.42,1561599793170
No event,-0.59,0.03,-0.43,1.42,1561599794171
No event,-0.29,0.01,-0.37,1.42,1561599795171
No event,-0.47,-0.09,-0.12,1.42,1561599796171
No event,-0.20,-0.06,0.12,1.42,1561599797172
No event,-0.44,-0.00,-0.22,1.42,1561599798172
No event,-0.18,-0.09,-0.38,5.06,1561599799172
No event,0.14,-0.03,-0.27,5.06,1561599800173
No event,-0.04,0.01,0.05,5.06,1561599801173
No event,-0.22,0.10,0.06,5.06,1561599802173
No event,-0.34,0.06,0.55,5.06,1561599803173
No event,-0.37,0.02,0.91,5.06,1561599804173
No event,-0.48,0.15,0.20,10.61,1561599805173
No event,-0.09,-0.17,0.86,10.61,1561599806174
No event,0.15,-0.11,1.61,10.61,1561599807175
No event,0.90,0.19,2.04,10.61,1561599808175
No event,0.73,0.05,1.43,10.61,1561599809175
No event,0.81,0.03,1.68,4.04,1561599810175
No event,0.10,0.09,1.47,4.04,1561599811175
No event,0.37,0.01,0.77,4.04,1561599812176
No event,0.26,0.00,0.14,4.04,1561599813176
No event,0.16,-0.05,-0.14,4.04,1561599814176
No event,-0.04,-0.06,-0.63,4.04,1561599815176
No event,-0.13,-0.17,-0.87,1.02,1561599816177
No event,0.21,0.33,-0.77,1.02,1561599817178
No event,1.03,-0.25,-0.39,1.02,1561599818178
No event,0.07,-0.16,-0.38,1.02,1561599819178
No event,-0.00,0.11,0.28,1.02,1561599820179
No event,0.03,-0.27,0.33,1.02,1561599821179
No event,-0.53,0.05,0.54,1.02,1561599822179
No event,-1.23,-0.01,1.27,1.02,1561599823180
No event,-1.21,0.08,1.65,1.02,1561599824181
No event,-0.98,0.09,1.60,1.82,1561599825181
No event,-0.70,0.03,0.50,1.82,1561599826181
No event,-0.66,0.00,0.27,1.82,1561599827181
