No event,-0.05,-0.19,0.09,10.1,1.56082E+12
No event,-0.49,-0.09,0.51,∞,1.56082E+12
No event,-0.3,0,0.74,∞,1.56082E+12
No event,-0.08,0.29,0.22,∞,1.56082E+12
No event,-0.34,0.26,0.33,8.15,1.56082E+12
No event,0.35,0.34,0.4,∞,1.56082E+12
No event,-0.05,-0.05,0.11,9.9,1.56082E+12
No event,-0.06,-0.32,0.4,∞,1.56082E+12
No event,0.4,-0.51,0.01,∞,1.56082E+12
Speeding,0.59,0.39,-0.59,∞,1.56082E+12
No event,0.06,0.1,0.27,∞,1.56082E+12
No event,-0.06,0.07,0.17,∞,1.56082E+12
No event,-0.42,0.06,0.9,∞,1.56082E+12
No event,-0.22,0.23,0.87,∞,1.56082E+12
No event,-0.06,0.04,0.44,∞,1.56082E+12
No event,0.17,-0.01,-0.3,∞,1.56082E+12
No event,0.12,0.12,0.04,∞,1.56082E+12
No event,-0.44,-0.12,0.43,∞,1.56082E+12
No event,-0.34,-0.09,0.25,∞,1.56082E+12
No event,-0.34,-0.01,-0.23,∞,1.56082E+12
No event,-0.45,0.14,0.25,∞,1.56082E+12
No event,-0.43,-0.08,-0.42,∞,1.56082E+12
No event,-0.32,0.14,0.34,∞,1.56082E+12
No event,-0.5,-0.05,0.84,∞,1.56082E+12
No event,-0.48,0.03,0.14,∞,1.56082E+12
No event,-0.39,-0.31,-0.13,∞,1.56082E+12
No event,-0.07,0.12,-0.05,∞,1.56082E+12
No event,-0.07,-0.05,0.03,∞,1.56082E+12
No event,-0.25,0.12,0.25,∞,1.56082E+12
No event,-0.1,-0.31,0.34,∞,1.56082E+12
No event,-0.31,0.29,0.17,∞,1.56082E+12
No event,-0.3,-0.12,0.13,∞,1.56082E+12
No event,-0.29,0.03,0.2,∞,1.56082E+12
No event,-0.19,0.29,0.02,∞,1.56082E+12
No event,-0.39,-0.06,0.67,∞,1.56082E+12
No event,-0.38,-0.19,0.77,∞,1.56082E+12
No event,-0.2,0.02,0.8,∞,1.56082E+12
No event,-0.07,0.35,0.59,∞,1.56082E+12
No event,-0.35,-0.05,0.4,∞,1.56082E+12
No event,-0.43,-0.01,0.54,∞,1.56082E+12
No event,-0.26,0.1,0.87,∞,1.56082E+12
No event,-0.45,-0.19,0.79,∞,1.56082E+12
No event,-0.37,0.15,0.81,∞,1.56082E+12
No event,0.15,0.15,0.14,∞,1.56082E+12
No event,-0.02,-0.38,0.68,9.37,1.56082E+12
No event,-0.15,-0.26,0.3,∞,1.56082E+12
No event,-0.24,-0.04,0.83,∞,1.56082E+12
No event,-0.27,0,0.81,∞,1.56082E+12
No event,-0.24,-0.03,0.66,0.76,1.56082E+12
No event,-0.46,0,0.58,∞,1.56082E+12
No event,-0.49,0.01,0.38,∞,1.56082E+12
No event,-0.48,0.01,0.37,∞,1.56082E+12
No event,-0.5,0.02,0.33,∞,1.56082E+12
No event,-0.48,0.01,0.34,∞,1.56082E+12
No event,-0.48,-0.02,0.37,∞,1.56082E+12
No event,-0.47,0.02,0.56,∞,1.56082E+12
No event,-0.49,-0.01,0.5,∞,1.56082E+12
No event,-0.49,0,0.43,∞,1.56082E+12
No event,-0.45,0,0.05,∞,1.56082E+12
No event,-0.04,0.99,0.53,2.18,1.56082E+12
No event,0.28,-0.56,-0.23,∞,1.56082E+12
No event,0.03,0.01,-0.12,∞,1.56082E+12
No event,-0.27,-0.03,-0.33,∞,1.56082E+12
No event,-0.15,0.05,0.66,∞,1.56082E+12
No event,0.14,0.21,0.47,∞,1.56082E+12
No event,0.13,-0.1,0.14,2.46,1.56082E+12
No event,0.06,-0.02,-0.32,1.88,1.56082E+12
No event,-0.17,0.12,-0.15,∞,1.56082E+12
No event,-0.12,0.23,-0.17,∞,1.56082E+12
No event,0.45,-0.97,0.26,∞,1.56082E+12
No event,0.3,0.34,0.15,∞,1.56082E+12
No event,0.12,-0.03,-0.34,8.11,1.56082E+12
No event,-0.46,0.07,0.01,∞,1.56082E+12
No event,-0.36,-0.09,0.5,∞,1.56082E+12
No event,0.37,-0.18,0.04,∞,1.56082E+12
No event,-0.23,0,0.61,∞,1.56082E+12
No event,-0.31,0.01,-0.05,1.71,1.56082E+12
No event,-0.49,-0.02,-0.42,∞,1.56082E+12
No event,-0.48,-0.06,-0.37,∞,1.56082E+12
No event,-0.47,-0.01,-0.26,∞,1.56082E+12
No event,-0.39,-0.1,0.16,∞,1.56082E+12
No event,-0.47,-0.03,-0.34,∞,1.56082E+12
No event,-0.42,0.15,-0.1,∞,1.56082E+12
No event,-0.37,-0.27,0.74,∞,1.56082E+12
No event,-0.17,0,0.05,∞,1.56082E+12
No event,-0.24,0.08,0.45,8.91,1.56082E+12
No event,-0.17,-0.11,-0.04,∞,1.56082E+12
No event,-0.33,0.23,-0.02,∞,1.56082E+12
No event,-0.42,0.05,0.12,∞,1.56082E+12
Speeding,-0.59,-0.07,0.12,∞,1.56082E+12
No event,-0.28,0.01,-0.06,∞,1.56082E+12
No event,0.01,-0.18,0.27,12.23,1.56082E+12
No event,0.07,0.1,0.13,∞,1.56082E+12
No event,-0.29,-0.1,0.24,∞,1.56082E+12
No event,-0.47,0.21,0.56,10.76,1.56082E+12
No event,-0.34,-0.64,0.28,∞,1.56082E+12
No event,-0.34,0.33,0.29,∞,1.56082E+12
No event,-0.03,0.08,-0.23,11.66,1.56082E+12
No event,-0.45,0.16,0.05,∞,1.56082E+12
No event,-0.38,-0.16,0.81,14.09,1.56082E+12
No event,-0.46,-0.06,0.02,∞,1.56082E+12
No event,-0.14,-0.04,-0.21,∞,1.56082E+12
No event,-0.12,0.03,0.69,13.73,1.56082E+12
No event,0.03,0.29,0.72,∞,1.56082E+12
No event,0.44,-0.2,0.1,14,1.56082E+12
No event,0.14,0.42,0.15,∞,1.56082E+12
No event,0.28,-0.1,0.1,∞,1.56082E+12
No event,0.35,-0.17,0.38,12.73,1.56082E+12
No event,0.17,0.13,0.21,∞,1.56082E+12
No event,0.3,0.2,0,∞,1.56082E+12
No event,0.32,0.08,0.3,∞,1.56082E+12
No event,0.29,-0.12,0.12,∞,1.56082E+12
No event,0.31,0.08,0.52,12.07,1.56082E+12
No event,0.09,-0.06,0.97,∞,1.56082E+12
No event,0.32,-0.02,0.73,∞,1.56082E+12
No event,-0.01,0.36,-0.09,∞,1.56082E+12
No event,0.11,-0.01,-0.45,∞,1.56082E+12
No event,0.42,-0.61,0.17,∞,1.56082E+12
No event,0.05,0.31,-0.19,∞,1.56082E+12
No event,-0.23,-0.29,-0.28,∞,1.56082E+12
No event,0.19,-0.07,-0.25,∞,1.56082E+12
No event,-0.3,0.06,-0.16,∞,1.56082E+12
No event,-0.04,0.01,-0.08,∞,1.56082E+12
No event,0.06,0.12,-0.29,14.15,1.56082E+12
No event,0.12,-0.39,0.29,∞,1.56082E+12
No event,-0.36,0.22,0.06,14.87,1.56082E+12
No event,0.03,0.16,0.17,∞,1.56082E+12
No event,0.17,0.35,0.22,∞,1.56082E+12
No event,0.19,-0.22,0.11,∞,1.56082E+12
No event,-0.05,0.09,0.23,∞,1.56082E+12
No event,-0.08,-0.01,0.21,15.22,1.56082E+12
Speeding,-0.08,-0.01,0.21,15.22,1.56082E+12
No event,0.01,0.25,0.02,∞,1.56082E+12
No event,-0.05,0.08,0.21,∞,1.56082E+12
No event,-0.39,0.07,0.09,14.26,1.56082E+12
No event,-0.2,0.16,0.26,∞,1.56082E+12
No event,-0.1,0.17,0.38,∞,1.56082E+12
No event,0,0.48,0.55,∞,1.56082E+12
No event,-0.37,-0.09,0.75,∞,1.56082E+12
No event,-0.42,0.17,0.62,8.27,1.56082E+12
No event,-0.12,0.07,0.06,∞,1.56082E+12
No event,-0.26,0.06,-0.47,∞,1.56082E+12
No event,0.01,0.16,0.18,2.53,1.56082E+12
No event,-0.15,-0.04,-0.45,∞,1.56082E+12
No event,0.12,-0.05,-0.13,∞,1.56082E+12
No event,-0.48,-0.21,-0.36,∞,1.56082E+12
No event,-0.21,-0.13,-0.48,∞,1.56082E+12
No event,-0.44,0.06,0.48,∞,1.56082E+12
No event,-0.18,0.04,-0.28,∞,1.56082E+12
No event,-0.15,-0.03,-0.27,8.32,1.56082E+12
No event,-0.32,0.13,-0.14,∞,1.56082E+12
No event,-0.34,0.18,0.57,∞,1.56082E+12
No event,-0.42,0.26,0.99,∞,1.56082E+12
No event,-0.48,0.09,0.48,∞,1.56082E+12
No event,-0.16,0.23,-0.04,7.76,1.56082E+12
No event,-0.1,-0.6,-0.35,∞,1.56082E+12
No event,-0.45,-0.16,-0.23,5.92,1.56082E+12
No event,-0.49,0.17,-0.33,∞,1.56082E+12
No event,-0.45,-0.25,-0.33,∞,1.56082E+12
No event,-0.32,0.01,-0.33,∞,1.56082E+12
No event,-0.35,-0.29,-0.31,∞,1.56082E+12
No event,-0.42,0.01,-0.25,∞,1.56082E+12
No event,0.1,0.17,-0.45,∞,1.56082E+12
No event,0.17,0.11,-0.37,∞,1.56082E+12
No event,0.01,-0.05,-0.41,∞,1.56082E+12
No event,-0.36,-0.06,-0.24,∞,1.56082E+12
No event,-0.43,-0.01,-0.41,9.51,1.56082E+12
No event,-0.41,-0.19,-0.37,∞,1.56082E+12
No event,-0.28,0.16,-0.34,∞,1.56082E+12
No event,-0.27,0.31,-0.08,∞,1.56082E+12
No event,-0.27,-0.16,0.14,∞,1.56082E+12
No event,-0.07,-0.14,0.24,∞,1.56082E+12
No event,0.16,0.25,-0.18,∞,1.56082E+12
No event,-0.06,0.19,0.24,∞,1.56082E+12
No event,-0.12,-0.02,0.65,∞,1.56082E+12
No event,0.15,0,-0.12,10.72,1.56082E+12
No event,-0.2,0.15,-0.03,∞,1.56082E+12
No event,0.09,0,0.14,∞,1.56082E+12
No event,-0.16,-0.06,0.58,∞,1.56082E+12
No event,0.1,0.41,-0.01,∞,1.56082E+12
No event,-0.34,-0.35,0.75,9.24,1.56082E+12
No event,-0.44,0.09,0.52,∞,1.56082E+12
No event,0.03,0.3,0.07,NaN,1.56082E+12
No event,-0.23,0.14,0.53,∞,1.56082E+12
No event,-0.5,-0.14,0.55,∞,1.56082E+12
No event,-0.45,0.02,0.55,∞,1.56082E+12
No event,0.02,-0.14,0.5,∞,1.56082E+12
No event,-0.08,0.07,0.75,8.43,1.56082E+12
No event,-0.05,0.11,0.58,∞,1.56082E+12
No event,0,-0.02,0.44,∞,1.56082E+12
No event,-0.42,-0.04,-0.08,∞,1.56082E+12
No event,-0.07,-0.13,-0.16,∞,1.56082E+12
No event,-0.21,0.27,0.23,∞,1.56082E+12
No event,-0.26,0.04,0.52,∞,1.56082E+12
No event,-0.21,-0.01,-0.05,∞,1.56082E+12
No event,-0.12,0.03,-0.32,∞,1.56082E+12
No event,-0.38,0,0.07,∞,1.56082E+12
No event,-0.39,0.09,0.29,∞,1.56082E+12
No event,-0.38,0.06,0.13,∞,1.56082E+12
No event,-0.33,-0.03,-0.43,∞,1.56082E+12
No event,0.22,0.47,-0.18,∞,1.56082E+12
No event,0.01,0.04,0.33,2.48,1.56082E+12
No event,-0.08,0.17,0.27,∞,1.56082E+12
No event,-0.18,-0.22,0.48,2.84,1.56082E+12
No event,-0.26,-0.05,0.29,∞,1.56082E+12
No event,-0.2,-0.01,0.77,∞,1.56082E+12
No event,-0.18,0.08,0.7,∞,1.56082E+12
No event,-0.07,0.04,0.26,∞,1.56082E+12
No event,-0.05,0.06,-0.23,∞,1.56082E+12
No event,-0.12,0.06,-0.38,∞,1.56082E+12
No event,0.06,0.15,-0.29,1.48,1.56082E+12
No event,-0.12,0.05,0.09,∞,1.56082E+12
No event,-0.15,0.43,-0.42,∞,1.56082E+12
No event,0.34,0.09,-0.11,∞,1.56082E+12
No event,-0.12,0.05,0.25,∞,1.56082E+12
No event,-0.1,-0.03,0.97,∞,1.56082E+12
No event,-0.23,0,0.26,5.67,1.56082E+12
No event,-0.33,-0.21,0.09,∞,1.56082E+12
No event,-0.26,0.22,0.21,4.08,1.56082E+12
No event,-0.46,0.4,0.26,∞,1.56082E+12
No event,-0.09,-0.5,0.69,∞,1.56082E+12
No event,0.06,0.81,0.29,∞,1.56082E+12
No event,0.38,-0.1,0.25,∞,1.56082E+12
No event,-0.48,-0.31,0.22,∞,1.56082E+12
No event,-0.18,0.08,0.87,4.76,1.56082E+12
No event,-0.07,0.01,0.28,∞,1.56082E+12
No event,-0.06,-0.07,-0.12,3.61,1.56082E+12
No event,0.18,0.13,0.07,∞,1.56082E+12
No event,-0.17,-0.09,-0.35,5.17,1.56082E+12
No event,-0.34,0.04,-0.08,∞,1.56082E+12
No event,-0.32,-0.2,0.53,∞,1.56082E+12
No event,-0.25,0,0.72,3.89,1.56082E+12
No event,-0.03,0.03,0.97,3.21,1.56082E+12
No event,-0.1,0.28,0.92,5.93,1.56082E+12
No event,0.15,-0.04,0.86,∞,1.56082E+12
No event,0.1,0.07,0.54,∞,1.56082E+12
No event,0.07,0.04,0.02,2.48,1.56082E+12
No event,-0.12,0.07,-0.2,∞,1.56082E+12
No event,0.29,0.14,0,∞,1.56082E+12
No event,0.24,0,0.14,∞,1.56082E+12
No event,-0.19,-0.13,-0.25,∞,1.56082E+12
No event,-0.44,0.07,0.17,∞,1.56082E+12
No event,-0.13,0.07,0.85,∞,1.56082E+12
No event,-0.35,0.16,0.79,∞,1.56082E+12
No event,-0.46,-0.03,0.9,∞,1.56082E+12
No event,-0.25,-0.02,0.91,∞,1.56082E+12
No event,0.38,0.09,1,∞,1.56082E+12
No event,0.16,0,0.17,2.15,1.56082E+12
No event,-0.23,0.03,0.14,∞,1.56082E+12
No event,-0.36,0.12,0.18,1.22,1.56082E+12
No event,-0.25,0,-0.05,∞,1.56082E+12
No event,0.07,0.04,-0.12,∞,1.56082E+12
No event,0.33,0.03,0.25,0.67,1.56082E+12
No event,0.35,0.04,-0.3,∞,1.56082E+12
No event,0.2,0.02,-0.4,0.28,1.56082E+12
No event,0.08,0.04,-0.44,∞,1.56082E+12
No event,-0.08,-0.2,0.06,0.27,1.56082E+12
No event,-0.29,0.11,-0.06,0.55,1.56082E+12
No event,-0.18,0.03,-0.06,0.8,1.56082E+12
No event,-0.18,0.03,0.01,∞,1.56082E+12
No event,-0.22,0.03,0.32,0.58,1.56082E+12
No event,-0.22,0.03,0.27,∞,1.56082E+12
No event,-0.2,0.05,0.12,∞,1.56082E+12
No event,-0.21,0.01,0.38,0.4,1.56082E+12
No event,-0.22,0.04,0.13,∞,1.56082E+12
No event,-0.19,0.02,0.04,∞,1.56082E+12
No event,-0.24,0.02,-0.04,0.31,1.56082E+12
No event,-0.2,0,0.11,∞,1.56082E+12
No event,-0.11,0.03,0.19,∞,1.56082E+12
No event,-0.1,0.03,0.17,∞,1.56082E+12
No event,-0.23,0.02,-0.12,0.39,1.56082E+12
No event,-0.03,-0.07,-0.18,∞,1.56082E+12
No event,0.14,-0.01,0.11,∞,1.56082E+12
No event,0,0.05,0.18,0.25,1.56082E+12
No event,0.03,0.03,-0.05,0.11,1.56082E+12
No event,0.08,0,-0.2,∞,1.56082E+12
No event,0.04,0.03,-0.16,0.08,1.56082E+12
No event,0.17,0.05,0.08,0.18,1.56082E+12
No event,-0.09,0.02,0.39,0.39,1.56082E+12
No event,-0.23,0.02,0.17,1.03,1.56082E+12
No event,-0.2,0.01,0.45,∞,1.56082E+12
No event,-0.06,0.05,0.37,0.35,1.56082E+12
No event,-0.5,0.01,0.33,∞,1.56082E+12
No event,-0.45,0.02,0.68,0.18,1.56082E+12
No event,-0.25,0,0.32,∞,1.56082E+12
No event,-0.01,0.04,0.23,∞,1.56082E+12
No event,-0.01,0.06,0.38,0.26,1.56082E+12
No event,-0.2,0.07,0.31,∞,1.56082E+12
No event,-0.1,0.1,-0.21,∞,1.56082E+12
No event,-0.12,0.06,0.08,∞,1.56082E+12
No event,-0.12,-0.01,-0.24,∞,1.56082E+12
No event,0.12,-0.01,0.23,∞,1.56082E+12
No event,-0.34,-0.01,0.06,0.27,1.56082E+12
No event,0.24,0.08,0.14,0.41,1.56082E+12
No event,-0.35,-0.01,0.3,∞,1.56082E+12
No event,-0.39,0.07,0.57,0.99,1.56082E+12
No event,-0.49,-0.01,0.71,0.83,1.56082E+12
No event,-0.47,0.04,0.59,∞,1.56082E+12
No event,-0.25,-0.03,0.31,∞,1.56082E+12
No event,0,0.12,0.08,∞,1.56082E+12
No event,-0.18,0.02,0,∞,1.56082E+12
No event,-0.28,0.02,0.41,∞,1.56082E+12
No event,-0.11,0.05,0.3,0.86,1.56082E+12
No event,-0.21,0.06,0.37,0.37,1.56082E+12
No event,0.14,0.04,0.62,∞,1.56082E+12
No event,-0.19,-0.02,0.06,∞,1.56082E+12
No event,-0.16,0.07,-0.33,∞,1.56082E+12
No event,-0.43,0.04,-0.19,∞,1.56082E+12
No event,-0.43,0.06,-0.08,∞,1.56082E+12
No event,-0.5,0.04,-0.04,∞,1.56082E+12
No event,-0.31,-0.14,0.56,∞,1.56082E+12
No event,0.04,0.06,0.09,∞,1.56082E+12
No event,-0.07,0.11,-0.08,0.07,1.56082E+12
No event,-0.35,0.07,0.42,0.25,1.56082E+12
No event,-0.26,0.02,-0.31,∞,1.56082E+12
No event,-0.28,-0.01,0.46,∞,1.56082E+12
No event,-0.06,0.28,0.67,∞,1.56082E+12
No event,-0.29,0.14,0.23,0.85,1.56082E+12
No event,-0.21,0.18,-0.02,∞,1.56082E+12
No event,-0.21,0.11,-0.01,∞,1.56082E+12
No event,-0.03,-0.02,0.08,∞,1.56082E+12
No event,0.03,0.05,0.1,∞,1.56082E+12
No event,0.01,0,0.17,0.12,1.56082E+12
No event,-0.03,0.02,0.13,0.24,1.56082E+12
No event,-0.05,0.1,-0.11,∞,1.56082E+12
No event,0.1,0.15,0.17,0.34,1.56082E+12
No event,0.05,0.01,0.18,0.22,1.56082E+12
No event,0.09,0.1,0.63,∞,1.56082E+12
No event,0.03,-0.13,0.26,0.28,1.56082E+12
No event,0.04,0.06,0.43,∞,1.56082E+12
No event,0.07,0.03,0.43,0.72,1.56082E+12
No event,0.08,0.03,0.42,0.52,1.56082E+12
No event,0.09,0.05,0.45,∞,1.56082E+12
No event,0.06,0.04,0.41,∞,1.56082E+12
No event,0.05,0.04,0.47,∞,1.56082E+12
No event,0.15,0.03,0.55,0.25,1.56082E+12
No event,0.17,0.04,0.57,∞,1.56082E+12
No event,0.04,0.03,0.55,∞,1.56082E+12
No event,0.04,0.03,0.12,∞,1.56082E+12
No event,0.25,0.07,-0.09,0.58,1.56082E+12
No event,-0.42,-0.03,-0.38,∞,1.56082E+12
No event,-0.28,0.06,0.26,3.09,1.56082E+12
No event,0.44,0.03,0.53,∞,1.56082E+12
No event,0.36,-0.13,0.36,4.43,1.56082E+12
No event,0.42,0.11,0.05,∞,1.56082E+12
No event,0.35,-0.01,0.13,∞,1.56082E+12
No event,0.16,-0.01,0.14,∞,1.56082E+12
No event,0.39,0.68,0.03,∞,1.56082E+12
No event,-0.37,-0.73,-0.13,6.03,1.56082E+12
No event,0.27,0.5,0.23,∞,1.56082E+12
No event,-0.1,-0.08,0.37,5.19,1.56082E+12
No event,-0.28,-0.03,0.12,∞,1.56082E+12
No event,-0.13,0.39,0.08,∞,1.56082E+12
No event,-0.42,-0.1,0.24,∞,1.56082E+12
No event,-0.39,0.05,0.59,7.17,1.56082E+12
No event,-0.14,-0.09,0.45,∞,1.56082E+12
No event,-0.43,0.2,0.67,∞,1.56082E+12
No event,-0.19,-0.18,0.55,6.47,1.56082E+12
No event,0.23,0.11,0.39,7.24,1.56082E+12
No event,0.03,0.07,0.52,∞,1.56082E+12
No event,-0.35,0.11,0.16,∞,1.56082E+12
No event,-0.1,0.08,0.23,9.83,1.56082E+12
No event,-0.13,-0.3,0.28,∞,1.56082E+12
No event,-0.09,0.43,0.07,∞,1.56082E+12
No event,-0.16,-0.16,0.62,7.96,1.56082E+12
No event,-0.19,-0.11,0.52,∞,1.56082E+12
No event,0.01,-0.39,0.71,∞,1.56082E+12
No event,-0.3,0.03,0.3,8.18,1.56082E+12
No event,-0.33,0.06,0.56,8.28,1.56082E+12
No event,0.27,-0.01,0.07,∞,1.56082E+12
No event,-0.24,0.16,0,6.87,1.56082E+12
No event,0.04,0.42,0.77,∞,1.56082E+12
Turn,-1.68,0.01,1.45,4.13,1.56082E+12
No event,-0.23,0.02,-0.21,∞,1.56082E+12
No event,-0.36,-0.27,0.7,∞,1.56082E+12
