No event,0.09,-0.34,-0.35,6.39,1565229856978
No event,0.04,-0.20,-0.34,6.39,1565229857979
No event,0.03,-0.11,-0.22,6.39,1565229858980
No event,0.05,0.10,-0.17,8.48,1565229859982
No event,0.06,-0.05,-0.51,8.48,1565229860983
No event,0.06,0.11,-0.60,8.48,1565229861983
No event,-0.03,0.14,-0.70,8.48,1565229862984
No event,0.23,-0.08,-0.73,8.48,1565229863984
No event,0.37,-0.03,-0.70,8.48,1565229864984
No event,0.50,0.05,-0.48,8.04,1565229865985
No event,0.50,-0.21,-0.63,8.04,1565229866985
No event,0.59,0.07,-0.53,8.04,1565229867986
No event,0.50,-0.06,-0.50,8.04,1565229868986
No event,0.39,0.07,-0.37,8.04,1565229869986
No event,0.53,0.10,-0.64,12.40,1565229870987
No event,0.37,0.14,-0.66,12.40,1565229871986
No event,0.14,-0.27,-0.63,12.40,1565229872987
No event,0.24,0.12,-0.72,12.40,1565229873988
No event,0.36,-0.20,-0.66,12.40,1565229874989
No event,0.32,0.05,-0.22,15.15,1565229875989
No event,0.42,0.03,0.02,15.15,1565229876989
No event,0.25,-0.26,-0.39,15.15,1565229877990
No event,0.41,-0.14,-0.28,15.15,1565229878990
No event,0.06,0.27,-0.41,15.15,1565229879990
No event,0.17,0.12,-0.36,16.02,1565229880991
No event,0.19,-0.10,-0.41,16.02,1565229881993
No event,0.23,0.17,-0.49,16.02,1565229882995
No event,0.18,0.18,-0.55,16.02,1565229883995
No event,0.13,0.06,-0.63,16.02,1565229884995
No event,0.31,-0.14,-0.41,16.58,1565229885996
No event,0.42,-0.12,-0.58,16.58,1565229886996
No event,0.33,-0.10,-0.45,16.58,1565229887996
No event,0.16,0.05,-0.57,16.58,1565229888997
No event,0.00,-0.00,-0.56,16.58,1565229889997
No event,0.13,-0.09,-0.61,15.01,1565229890997
No event,0.40,0.13,-0.45,15.01,1565229891999
No event,0.32,0.00,-0.53,15.01,1565229892999
No event,0.19,0.05,-0.54,15.01,1565229893999
No event,0.12,-0.10,-0.15,15.01,1565229894999
No event,0.30,0.03,-0.14,13.71,1565229896000
No event,0.37,0.17,0.98,13.71,1565229897000
No event,0.19,0.00,-0.21,13.71,1565229898000
No event,0.02,-0.01,-0.60,13.71,1565229899001
No event,0.31,-0.24,-0.64,13.71,1565229900001
No event,-0.26,0.02,-0.99,9.74,1565229901002
No event,-0.18,-0.09,-0.71,9.74,1565229902002
No event,-0.11,0.13,0.26,9.74,1565229903003
No event,0.37,-0.15,-0.38,9.74,1565229904004
No event,0.43,0.11,-0.32,9.74,1565229905004
No event,0.51,0.04,-0.66,10.38,1565229906005
No event,0.26,-0.22,-0.41,10.38,1565229907004
No event,0.50,0.10,-0.45,10.38,1565229908004
No event,0.33,0.04,-0.30,10.38,1565229909005
No event,0.28,-0.08,-0.30,10.38,1565229910005
No event,0.82,-0.15,-0.40,9.86,1565229911005
No event,0.60,0.04,-0.43,9.86,1565229912005
No event,0.50,-0.16,-0.22,9.86,1565229913005
No event,0.45,-0.03,-0.23,9.86,1565229914006
No event,0.55,-0.02,-0.39,9.86,1565229915006
