No event,-0.26,-0.03,-0.14,0,1.56143E+12,,
No event,-0.26,0.15,-0.34,0,1.56143E+12,,
No event,0.2,0.1,-0.48,0,1.56143E+12,,
No event,0.4,-0.21,0.09,0,1.56143E+12,,
No event,0.32,0.12,0.1,0,1.56143E+12,,
No event,0.07,-0.19,-0.01,0,1.56143E+12,,
No event,0.39,0.1,-0.45,0,1.56143E+12,,
No event,1.39,-0.2,0.07,0,1.56143E+12,,
No event,0.38,-0.05,0.11,0,1.56143E+12,,
No event,0.8,-0.22,0.12,0,1.56143E+12,,
No event,0.57,0.03,0.38,0,1.56143E+12,,
No event,0.19,-0.36,0.27,0,1.56143E+12,,
No event,-0.04,0.17,0.07,0,1.56143E+12,,
No event,0.36,-0.06,-0.25,0,1.56143E+12,,
No event,0.24,-0.16,0.17,11,1.56143E+12,,
No event,-0.17,0.03,-0.52,11,1.56143E+12,,
No event,0.46,0.06,0.08,11,1.56143E+12,,
No event,0.2,0.11,0.13,11,1.56143E+12,,
No event,-0.14,0.01,0.22,11,1.56143E+12,,
No event,0.17,-0.33,0.07,11,1.56143E+12,,
No event,0.1,0.42,-0.05,11,1.56143E+12,,
No event,0.65,-0.18,0.06,11,1.56143E+12,,
No event,0.59,0.13,0.38,11,1.56143E+12,,
No event,0.3,-0.44,0.29,9.57,1.56143E+12,,
No event,0.17,0.19,0.16,9.57,1.56143E+12,,
No event,0.51,0.25,-0.13,9.57,1.56143E+12,,
No event,-0.15,-0.42,-0.04,9.57,1.56143E+12,,
No event,0.23,0.02,0.03,9.57,1.56143E+12,,
No event,0.08,-0.24,0.25,9.08,1.56143E+12,,
No event,-0.05,0.27,0.23,9.08,1.56143E+12,,
No event,0.31,0.05,0.84,9.08,1.56143E+12,,
No event,0.22,0.05,1.07,9.08,1.56143E+12,,
No event,0.19,0.07,0.29,9.08,1.56143E+12,,
No event,0.25,0.04,0.2,5.36,1.56143E+12,,
No event,0.07,-0.1,-0.06,5.36,1.56143E+12,,
No event,-0.1,0.07,-0.07,5.36,1.56143E+12,,
No event,-0.74,0.14,0.44,5.36,1.56143E+12,,
No event,-0.36,-0.23,0.13,5.36,1.56143E+12,,
No event,-0.66,0.21,-0.02,3.96,1.56143E+12,,
No event,-0.28,-0.13,0.69,3.96,1.56143E+12,,
No event,-0.82,0,0.22,3.96,1.56143E+12,,
No event,-0.88,0.22,0.17,3.96,1.56143E+12,,
No event,-0.07,-0.16,0.07,3.96,1.56143E+12,,
No event,0.13,0.18,0.21,3.96,1.56143E+12,,
No event,0.24,-0.04,0.73,3.96,1.56143E+12,,
No event,0.55,-0.05,0.35,3.96,1.56143E+12,,
No event,0.01,0.07,0.81,3.96,1.56143E+12,,
No event,0.22,0.09,0.55,0,1.56143E+12,,
No event,-0.01,0.19,0.32,0,1.56143E+12,,
No event,-0.3,-0.12,0.2,0,1.56143E+12,,
No event,-0.21,0.03,0.04,0,1.56143E+12,,
No event,-0.13,-0.02,0.12,0,1.56143E+12,,
No event,-0.38,0.21,0.64,0,1.56143E+12,,
No event,0.21,-0.05,0.1,0,1.56143E+12,,
No event,0.09,0.06,0.13,0,1.56143E+12,,
No event,-0.07,0.07,0.11,0,1.56143E+12,,
No event,-0.02,-0.15,0.17,0,1.56143E+12,,
No event,0.01,0.35,-0.11,0,1.56143E+12,,
No event,0.18,-0.32,0.17,0,1.56143E+12,,
No event,0.22,0.08,-0.07,0,1.56143E+12,,
No event,0.1,-0.03,-0.12,0,1.56143E+12,,
No event,0.03,0.13,0.45,0,1.56143E+12,,
No event,-0.06,-0.17,0.52,0,1.56143E+12,,
No event,0.13,0.05,0.69,0,1.56143E+12,,
No event,0.16,0.11,0.57,0,1.56143E+12,,
No event,0.35,-0.05,0.66,0,1.56143E+12,,
No event,0.06,0.26,0.64,0,1.56143E+12,,
No event,0.13,-0.06,0.55,0,1.56143E+12,,
No event,-0.06,-0.03,0.22,0,1.56143E+12,,
No event,-0.02,0.05,-0.08,0,1.56143E+12,,
No event,0.07,0.11,0.13,0,1.56143E+12,,
No event,-0.03,0.08,0.55,0,1.56143E+12,,
No event,0.11,-0.04,1.46,0,1.56143E+12,,
No event,0.27,0.07,1.39,0,1.56143E+12,,
No event,0.35,0.11,0.67,0,1.56143E+12,,
No event,0.38,-0.07,0.58,0,1.56143E+12,,
No event,0.49,0.05,0.53,0,1.56143E+12,,
No event,0.5,0.03,0,0,1.56143E+12,,
No event,0.46,-0.03,0.05,0,1.56143E+12,,
No event,0.09,0.23,-0.04,0,1.56143E+12,,
No event,0.25,-0.35,0.55,0,1.56143E+12,,
